RegionID,FileName,LoopDepth,IterationSpace,BasicBlocks,IntArithmetic,FloatArithmetic,IntMultiply,FloatMultiply,IntDivision,FloatDivision,BitwiseCount,IntModulus,FloatModulus,SpecialFunctions,FMAOperations,Loads,Stores,BytesRead,BytesWritten,StrideClass,IndirectAccesses,ReductionVars,FunctionCalls,ArraysAccessed,BranchCount,SelectCount,SerialTime,OpenMP3Time,OpenMP45ResidentTime,OpenMP45ObservedTime,OpenMP45IsolatedTime,OpenACCResidentTime,OpenACCObservedTime,OpenACCIsolatedTime
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_46.c,2,1936,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_47.c,2,2025,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_48.c,2,2116,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_49.c,2,2209,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_50.c,2,2304,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_51.c,2,2401,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_52.c,2,2500,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_53.c,2,2601,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_54.c,2,2704,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_55.c,2,2809,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_56.c,2,2916,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_57.c,2,3025,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_58.c,2,3136,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_59.c,2,3249,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_60.c,2,3364,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_61.c,2,3481,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_62.c,2,3600,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_63.c,2,3721,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_64.c,2,3844,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_65.c,2,3969,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_66.c,2,4096,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_67.c,2,4225,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_68.c,2,4356,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_69.c,2,4489,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_70.c,2,4624,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_71.c,2,4761,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_72.c,2,4900,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_73.c,2,5041,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_74.c,2,5184,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_75.c,2,5329,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_76.c,2,5476,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_77.c,2,5625,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_78.c,2,5776,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_79.c,2,5929,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_80.c,2,6084,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_81.c,2,6241,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_82.c,2,6400,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_83.c,2,6561,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_84.c,2,6724,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_85.c,2,6889,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_86.c,2,7056,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_87.c,2,7225,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_88.c,2,7396,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_89.c,2,7569,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_90.c,2,7744,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_91.c,2,7921,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_92.c,2,8100,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_93.c,2,8281,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_94.c,2,8464,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_95.c,2,8649,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_96.c,2,8836,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_RyrnQw/feature_variants/convolution2D_serial_N_97.c,2,9025,5,2,8,0,9,0,0,0,0,0,0,0,9,1,72,8,1,0,0,0,2,0,0,,,,,,,,
