RegionID,FileName,LoopDepth,IterationSpace,BasicBlocks,IntArithmetic,FloatArithmetic,IntMultiply,FloatMultiply,IntDivision,FloatDivision,SpecialFunctions,FMAOperations,Loads,Stores,BytesRead,BytesWritten,StrideClass,IndirectAccesses,ReductionVars,FunctionCalls,ArraysAccessed,BranchCount,SelectCountSerialTime,OpenMP3Time,OpenMP45ResidentTime,OpenMP45ObservedTime,OpenMP45IsolatedTime,OpenACCResidentTime,OpenACCObservedTime,OpenACCIsolatedTime,SerialTime
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_127.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_128.c,2,179200,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_128.c,2,179200,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_128.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_129.c,2,180600,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_129.c,2,180600,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_129.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_130.c,2,182000,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_130.c,2,182000,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_130.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_131.c,2,183400,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_131.c,2,183400,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_131.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_132.c,2,184800,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_132.c,2,184800,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_132.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_133.c,2,186200,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_133.c,2,186200,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_133.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_134.c,2,187600,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_134.c,2,187600,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_134.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_135.c,2,189000,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_135.c,2,189000,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_135.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_136.c,2,190400,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_136.c,2,190400,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_136.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_137.c,2,191800,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_137.c,2,191800,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_137.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_138.c,2,193200,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_138.c,2,193200,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_138.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_139.c,2,194600,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_139.c,2,194600,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_139.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_140.c,2,196000,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_140.c,2,196000,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_140.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_141.c,2,197400,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_141.c,2,197400,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_141.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_142.c,2,198800,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_142.c,2,198800,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_142.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_143.c,2,200200,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_143.c,2,200200,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_143.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_144.c,2,201600,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_144.c,2,201600,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_144.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_145.c,2,203000,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_145.c,2,203000,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_145.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_146.c,2,204400,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_146.c,2,204400,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_146.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_147.c,2,205800,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_147.c,2,205800,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_147.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_148.c,2,207200,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_148.c,2,207200,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_148.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_149.c,2,208600,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_149.c,2,208600,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_149.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_150.c,2,210000,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_150.c,2,210000,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_150.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_151.c,2,211400,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_151.c,2,211400,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_151.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_152.c,2,212800,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_152.c,2,212800,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_152.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_153.c,2,214200,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_153.c,2,214200,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_153.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_154.c,2,215600,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_154.c,2,215600,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_154.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_155.c,2,217000,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_155.c,2,217000,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_155.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_156.c,2,218400,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_156.c,2,218400,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_156.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_157.c,2,219800,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_157.c,2,219800,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_157.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_158.c,2,221200,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_158.c,2,221200,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_158.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_159.c,2,222600,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_159.c,2,222600,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_159.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_160.c,2,224000,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_160.c,2,224000,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_160.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_161.c,2,225400,5,0,1,0,0,0,1,0,0,1,2,8,16,2,0,0,0,2,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_161.c,2,225400,5,0,1,0,0,0,0,0,0,2,1,16,8,1,0,0,0,2,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/polybench-datamining-covariance_serial_M_161.c,3,-1,7,0,2,0,1,0,1,0,1,2,3,16,24,2,0,0,0,2,0,0,,,,,,,,
